time,user,tweet
2022-06-02 02:44:27+00:00,AccionNacional,"RT @KathiaBolio: Tenemos a las y los mejores candidatos, este 5 de junio para seguir teniendo buenos gobiernos estatales, #VotaPAN 🗳 en #Ag…"
2022-06-02 02:44:22+00:00,AccionNacional,RT @AgsMoniBecerra: Este próximo 5 de junio #VotaPAN https://t.co/7TB8gL4tL6
2022-06-02 02:44:20+00:00,AccionNacional,"RT @SoyRocioReza: El próximo domingo se trata del preámbulo del país que queremos para el 2024, por eso debemos defender con todo a nuestro…"
2022-06-02 02:44:14+00:00,AccionNacional,"RT @ErandiBermudez: ¿Quieres defender a México?
¿Recuperar las estancias infantiles?
¿Más apoyo al campo?
¿Estímulos a MiPyMEs?
¿Mejor sist…"
2022-06-02 02:43:40+00:00,AccionNacional,"RT @LuisCantuMx: Este 5 de junio #VotaPAN, a demostrar que la unidad, el compromiso y el interés por un país próspero y con gobiernos que s…"
2022-06-02 02:43:21+00:00,AccionNacional,"RT @JavierLuevanoN: Hoy estamos de fiesta, celebramos el cierre de una gran campaña donde imperó la propuesta, la razón y el respeto de la…"
2022-06-02 02:43:17+00:00,AccionNacional,"RT @godinez_enrique: Este 5 de junio #VotaPAN por un #México mejor.
¡Contamos contigo! 💙 https://t.co/hrPwVN0UXN"
2022-06-02 02:43:01+00:00,AccionNacional,"RT @Paulomartinezl: Con el ejército azul unido y fuerte, con las y los mejores candidatos, y el compromiso de seguir siendo ejemplo de buen…"
2022-06-02 02:24:52+00:00,AccionNacional,"RT @ItzelBalderasH: En @AccionNacional nuestra prioridad es la salud, economía y tranquilidad de las familias mexicanas. 🇲🇽💪🏻Este 5 de juni…"
2022-06-02 02:24:28+00:00,AccionNacional,"RT @marianagc: Ninguna persona conoce y ha trabajado por #Aguascalientes como @TereJimenezE. 

Las y los hidrocálidos ya decidieron y este…"
2022-06-02 02:24:16+00:00,AccionNacional,RT @CeciliaPatronL: 🔵 Este 5 de junio está claro ¡VAMOS A PINTAR MÉXICO 🇲🇽 DE AZUL! Para darle los mejores gobiernos humanistas a las famil…
2022-06-02 02:23:59+00:00,AccionNacional,"RT @JorgeRoHe: El domingo #5deJunio elige a quienes SI quieren el desarrollo y la seguridad para ti y tu familia.
✔️@TereJimenezE #Aguascal…"
2022-06-02 02:13:25+00:00,AccionNacional,"RT @JosefinaVM: ¡Llegó la hora!

Este 5 de junio hay elecciones en #Aguascalientes, #Durango, #Hidalgo, #Oaxaca, #QuintanaRoo y #Tamaulipas…"
2022-06-02 02:13:07+00:00,AccionNacional,"RT @VeronicaRdzSLP: En Tamaulipas @AccionNacional tiene un hombre capaz y preparado para llevar las riendas de su Estado, alguien que conoc…"
2022-06-02 02:13:04+00:00,AccionNacional,RT @XavierAzuaraSLP: En #Hidalgo no hay duda que habrá una mujer preparada y comprometida para llevar el timón en el Estado. ¡Llegó #LaHora…
2022-06-02 02:13:00+00:00,AccionNacional,"RT @maturinoc: El domingo veremos materializada la gran campaña realizada por @josejoseantonio y @EVillegasV.

La ciudadanía está convencid…"
2022-06-02 02:12:57+00:00,AccionNacional,"RT @PEPE_BAEZ: Vota libre 
#VotaPAN https://t.co/aQBT2ZNMMM"
2022-06-02 02:12:37+00:00,AccionNacional,"RT @Miguel_Monraz: Este 5 de junio #VotaPAN
vota por defender a México. https://t.co/BgRk0Hvb4a"
2022-06-02 02:12:31+00:00,AccionNacional,"RT @iloyolavera: MÉXICO ESTÁ EN RIESGO

Hoy no es por un partido, #EsPorMéxico🇲🇽

Sólo tienes que preguntarle a quienes viven en estados go…"
2022-06-02 02:12:27+00:00,AccionNacional,RT @MxIvanRodriguez: #QuintanaRoo será bien gobernado por @LauFdzOficial; así lo pudimos constatar legisladoras y legisladores federales de…
2022-06-02 02:12:00+00:00,AccionNacional,"RT @ferdoval: Este domingo es clave para que en Aguascalientes, Oaxaca, Tamaulipas, Durango, Hidalgo y Quintana Roo haya un buen gobierno,…"
2022-06-02 02:11:54+00:00,AccionNacional,RT @NoemiLuna_Zac: Hay 6 Estados de la República que tiene la oportunidad de demostrar que Sí hay de otra !! #VotaPAN https://t.co/fFaaExFD…
2022-06-02 02:00:01+00:00,AccionNacional,"Con el ejército azul unido y fuerte, con las y los mejores candidatos, y el compromiso de seguir siendo ejemplo de buenos gobiernos, este 5 de junio vamos con todo a ganar con @TereJimenezE, @TrucoVerastegui, @EVillegasV, @LauFdzOficial, @caroviggiano y @NatyDiazPAN🔵⚪

#VotaPAN https://t.co/l0N1VvJN8x"
2022-06-02 01:37:43+00:00,AccionNacional,"Hoy, en el cierre de campañas de Tamaulipas, podemos decir que estamos arriba en las encuestas y que vamos a ganar este domingo con @TrucoVerastegui. Tenemos el equipo completo para defender al estado y el voto de cada una y cada uno de los tamaulipecos.

#DefendamosTamaulipas https://t.co/WCix3OPWDP"
2022-06-01 23:00:02+00:00,AccionNacional,"Queremos un mejor país para las familias mexicanas y juntos podemos lograrlo.

Este 5 de junio, vota por las y los mejores candidatos, #VotaPAN. https://t.co/k3mnuyfYAv"
2022-06-01 21:00:01+00:00,AccionNacional,"Ya sabes que hacer, pintemos Aguascalientes, Durango, Tamaulipas, Quintana Roo, Hidalgo y Oaxaca de azul🔵⚪

#VotaPAN https://t.co/5S014zLk8J"
2022-06-01 19:30:00+00:00,AccionNacional,"Por ti y tu familia, vamos juntos a defender México.

#VotaPAN https://t.co/VBmCm5cwKZ"
2022-06-01 18:13:22+00:00,AccionNacional,"Con paso firme, vamos a construir un mejor México para todas y todos.

El próximo 5 de junio, #VotaPAN. https://t.co/cY2LOYXTPw"
2022-06-01 16:36:58+00:00,AccionNacional,"Nuestro total reconocimiento a las mujeres y hombres que conforman la @SEMAR_mx, por su compromiso y valentía para salvaguardar siempre a nuestra nación🇲🇽.

#DíaDeLaMarina https://t.co/JwN4d9OA9O"
2022-06-01 14:41:54+00:00,AccionNacional,"RT @TereJimenezE: CIERRE DE CAMPAÑA EN EL SURORIENTE DE LA CIUDAD 

Me dio mucho gusto saludarlos y tener la oportunidad de agradecerles de…"
2022-06-01 14:41:10+00:00,AccionNacional,"RT @TrucoVerastegui: Defendamos a Victoria, votando este 5 de Junio por la Coalición #VaPorTamaulipas para recuperar juntos la belleza y la…"
2022-06-01 14:40:49+00:00,AccionNacional,"RT @josejoseantonio: Los jóvenes duranguenses fueron el gran motor de esta campaña. Hoy, a un día de finalizar, el #Team8A y yo, estamos má…"
2022-06-01 14:40:13+00:00,AccionNacional,"RT @EVillegasV: ¡A Gómez Palacio se le llegó la hora y le vamos a regresar el brillo de la mano de mi amiga, @LetyHerreraAle, próxima presi…"
2022-06-01 14:39:41+00:00,AccionNacional,"RT @caroviggiano: La cercanía con las personas será una constante en mi gobierno. Hoy visité a Celia Martínez y Julia, quienes tienen mucho…"
2022-06-01 14:38:49+00:00,AccionNacional,"RT @LauFdzOficial: Este domingo 5 de junio vota por un gobierno 100% quintanarroense, cercano y que siempre nos tienda la mano para #Mejora…"
2022-06-01 13:11:09+00:00,AccionNacional,"¡Vamos juntos por un México azul, con gobiernos que sí den resultados!

El 5 de junio, #VotaPAN. https://t.co/vKQt5Yv6kN"
2022-06-01 01:30:00+00:00,AccionNacional,"Con la fuerza de las y los duranguenses, seguiremos defendiendo y pintando de azul Durango.

Este 5 de junio, #VotaPAN para que continúen los avances, los logros y construyamos un mejor futuro para todas y todos con @josejoseantonio en la presidencia municipal.
#OrgulloXDurango https://t.co/t5z0tip4x8"
2022-05-31 23:19:43+00:00,AccionNacional,"¡Este 5 de junio #VotaPAN para construir juntos #LoQueTantoQueremos para Aguscalientes con @TereJimenezE!

#TereGobernadora https://t.co/4F51cjhNYU"
2022-05-31 22:08:06+00:00,AccionNacional,"Presentamos una denuncia contra @Claudiashein y @Nora_Ruvalcaba por presuntos delitos electorales, como el uso de programas sociales, triangulación de recursos públicos y movilización de estructuras de otros estados, en favor de la candidata.
https://t.co/obhNLCSt9j"
2022-05-31 21:16:39+00:00,AccionNacional,"Por un mejor México para ti y tu familia, el próximo domingo #VotaPAN. https://t.co/fHBLAGOhqr"
2022-05-31 18:26:16+00:00,AccionNacional,"No hay duda, ¡vamos a ganar y seguiremos pintando México de azul!

El 5 de junio, #VotaPAN https://t.co/Y2RW3ku4wQ"
2022-05-31 16:33:18+00:00,AccionNacional,"RT @GOAN_MX: CONFIANZA = INVERSIONES + EMPLEOS

En Alemania, @MauVila     
firma carta de intención para crear hasta 1,000 nuevos empleos e…"
2022-05-31 15:20:51+00:00,AccionNacional,"El futuro de Tamaulipas está en tus manos, el 5 de junio vamos a defender lo logrado y lo avanzado en el estado con @TrucoVerastegui.

#DefendamosTamaulipas
#VotaPAN https://t.co/9iilfLLfxG"
2022-05-31 13:23:19+00:00,AccionNacional,"¡Ya falta poco!
Este 5 de junio, #VotaPAN para defender a México. https://t.co/sgqcefK3gc"
2022-05-31 01:00:00+00:00,AccionNacional,"Tenemos el mejor proyecto con los mejores candidatos. El 5 de junio, vamos a lograr grandes resultados para ti y tu familia.

#VotaPAN https://t.co/t611DV8Z86"
2022-05-30 23:00:02+00:00,AccionNacional,"Este 5 de junio, juntos defenderemos a México.

¡Vamos con todo!
#VotaPAN https://t.co/BevF5M7u4t"
2022-05-30 21:04:43+00:00,AccionNacional,"En equipo, lograremos un #HidALGOMUCHOMEJOR.

Estamos listos, ¡lo mejor está por venir para el estado con @caroviggiano!

#LlegóLaHora
#CaroGobernadora 
#VotaPAN https://t.co/hM64vvITMB"
2022-05-30 18:03:07+00:00,AccionNacional,"RT @GOAN_MX: En #Chihuahua se exporta calidad de clase mundial

Genera el 13% de las exportaciones en México y es líder en su valor: más de…"
2022-05-30 17:45:39+00:00,AccionNacional,"Tenemos a las y los mejores candidatos, los mejores proyectos y las mejores propuestas para las familias.

No hay duda, el 5 de junio vamos a ganar.

#VotaPAN https://t.co/Hk9bhq5JPy"
2022-05-30 13:52:07+00:00,AccionNacional,".@NatyDiazPAN representa el cambio verdadero para Oaxaca, con generación de oportunidades, empleos, desarrollo y bienestar para las familias.

El 5 de junio, #VotaPAN.
#FuerzaYPalabraDeMujer https://t.co/Tso5gXaaWV"
2022-05-30 13:10:13+00:00,AccionNacional,"RT @EVillegasV: No tengo duda que @josejoseantonio, será el próximo y un gran presidente municipal. Seremos aliados para trazar la ruta de…"
2022-05-30 13:09:49+00:00,AccionNacional,"RT @josejoseantonio: ¡Los colores no nos dividieron, nos unieron, nos hicieron más fuertes, más decididos; nos han convertido en una sola f…"
2022-05-30 04:58:25+00:00,AccionNacional,"Ante miles de duranguenses, culminamos la campaña en Durango y en una semana ganaremos con @EVillegasV y @josejoseantonio la gubernatura y la presidencia municipal, con el compromiso de trabajar por más resultados y oportunidades para las familias.

#DefendamosDurango https://t.co/Ws04VUP4Nt"
2022-05-30 00:15:17+00:00,AccionNacional,"¡Durango ya decidió! El próximo domingo las y los duranguenses reafirmarán su compromiso de continuar generando desarrollo y crecimiento para el estado con @EVillegasV.

#DefendamosDurango #ConTrabajoYValor https://t.co/syhBz4BpUl"
2022-05-29 22:38:37+00:00,AccionNacional,"¡Vamos con todo por un mejor Durango, con más seguridad y bienestar para tu familia, con mayores oportunidades en el municipio y donde continúen los buenos resultados!

El 5 de junio, #VaPorDurango con @josejoseantonio.

#VotaToño8a https://t.co/E1Y0odccna"
2022-05-29 21:19:47+00:00,AccionNacional,"Nuestros gobiernos son sinónimo de acciones y resultados.

¡Vamos por más para las familias mexicanas!
#VotaPAN https://t.co/xfbDkF0Z8W"
2022-05-29 20:00:40+00:00,AccionNacional,"El 5 de junio, ¡vamos juntos a defender a México!

#VotaPAN https://t.co/jHCt7Zsrlc"
2022-05-29 17:56:02+00:00,AccionNacional,"Este 5 de junio, tenemos la oportunidad de #MejorarEnSerio Quintana Roo y solo lo lograremos con @LauFdzOficial como gobernadora.

¡Vamos con todo!
#VotaPAN https://t.co/TTF4G9cEFM"
2022-05-29 17:52:40+00:00,AccionNacional,RT @TereJimenezE: Este 5 de junio vota por la mejor opción para Aguascalientes. ¡Vota #TereGobernadora! https://t.co/4nC8a9XaMc
2022-05-29 17:52:37+00:00,AccionNacional,"RT @TereJimenezE: Agradezco a todas y todos los jóvenes que me han acompañado durante mi campaña, con su energía y entusiasmo dieron vida a…"
2022-05-29 17:52:27+00:00,AccionNacional,"RT @TrucoVerastegui: ¡El futuro de nuestro estado está en tus manos! 
 Ya ganamos, defendamos tu VOTO. #VotaTruko #DefendamosTamaulipas #Tr…"
2022-05-29 17:52:08+00:00,AccionNacional,"RT @EVillegasV: En el cierre de campaña, junto a mi amigo, Napoleón Herrera, y próximo presidente municipal, quedó claro que tendremos un g…"
2022-05-29 17:51:41+00:00,AccionNacional,RT @caroviggiano: Caminar junto a la juventud hidalguense llenó de energía este proyecto. Ya falta poco para que #Hidalgo tenga lo único qu…
2022-05-29 17:51:14+00:00,AccionNacional,RT @LauFdzOficial: En mi gobierno ni una madre o familia estará sola en el cuidado de sus hijos. El 5 de junio sal a votar 🗳️ para que las…
2022-05-29 15:18:52+00:00,AccionNacional,"¡Muchas gracias @MaruCampos_G por siempre en tu tiempo libre apoyar a @AccionNacional!

Sin duda, este 5 de junio vamos a ganar y @TereJimenezE será nuestra gobernadora, demostrando una vez más que sí hay de otra forma de gobernar y dar resultados para todas y todos. https://t.co/0YH1IUz0ap"
2022-05-29 13:13:42+00:00,AccionNacional,"El 5 de junio estarán en juego la libertad y la democracia en México; las y los mexicanos quieren ir a votar con seguridad, libremente, y que sus votos cuenten y se cuenten bien.

En una semana, volveremos a demostrar que en México hay pluralidad política.
https://t.co/qLSY7nnyt0"
2022-05-29 02:36:16+00:00,AccionNacional,"De la mano de las y los jóvenes aguascalentenses, vamos a construir el mejor gobierno.

En Aguascalientes no solo vamos a ganar con @TereJimenezE, ¡vamos a arrasar!

#VotaPAN
#LoQueTantoQueremos https://t.co/dpXgdYpgEP"
2022-05-29 00:34:37+00:00,AccionNacional,"El 5 de junio, vamos a devolverle el brillo a #GómezPalacio con @LetyHerreraAle, corregir su rumbo y gobernar bien para todas y todos.

#VotaPAN https://t.co/d4QM2tMzni"
2022-05-28 22:58:17+00:00,AccionNacional,"¡Juntos #HagamosMás por Lerdo!

Estamos listos para ir con todo a defender el municipio con @HomeroMartinezC y crear mayores oportunidades para las familias. https://t.co/yHPAjvSpmr"
2022-05-28 19:34:13+00:00,AccionNacional,"¡Vamos con todo a defender Nazas y todo Durango!

Tenemos que mandar un mensaje a todo el país que nosotros sí sabemos dar resultados, cumplir, gobernar bien y lo demostraremos con @EVillegasV en la gubernatura y Coco Palacio en el municipio.

#VotaPAN https://t.co/eoLK1HwPeF"
2022-05-28 15:01:31+00:00,AccionNacional,"Oaxaca necesita un cambio real, un gobierno que genere desarrollo, oportunidades y crecimiento para el estado.

Con @NatyDiazPAN, ¡vamos a lograrlo!
#VotaPAN https://t.co/hyXU1kkvcd"
2022-05-28 02:36:42+00:00,AccionNacional,"Las y los hidalguenses merecen tener a la primera gobernadora en la persona de @caroviggiano.

No hay duda, Caro ha ganado la campaña, ganó los debates y vamos a ganar la elección el próximo 5 de junio. https://t.co/hYF5OUCtZJ"
2022-05-27 22:58:27+00:00,AccionNacional,"Para #MejorarEnSerio Quintana Roo, este 5 de junio vayamos juntos a pintar el Congreso de azul.

#VotaPAN por las y los diputados locales de los 15 distritos del estado. https://t.co/ruovDO9sBJ"
2022-05-27 21:35:26+00:00,AccionNacional,"Este 5 de junio, #VotaPAN para defender a México y que las familias puedan salir adelante. https://t.co/O9clLc7qZn"
2022-05-27 20:12:42+00:00,AccionNacional,"En Hidalgo, nuestro presiente @MarkoCortes hizo un llamado a las y los hidalguenses a juntos levantarle la mano a @caroviggiano, a que voten por ella, que su voto sea útil y determinante para que lo peor de la política no venga a este estado. https://t.co/Nj7bJGiYc4"
2022-05-27 17:33:46+00:00,AccionNacional,"Se encontró en Tamaulipas un vehículo de la Cámara de Diputados con propaganda para apoyar la campaña de @Dr_AVillarreal. Morena no se cansa de violar la ley ni de desviar recursos públicos a sus campañas, pero nosotros no nos cansaremos de denunciarlos.
👉🏼https://t.co/YsufJDL4n9 https://t.co/MEGvJpuK27"
2022-05-27 16:07:04+00:00,AccionNacional,"RT @MarkoCortes: Siguen los #CuentosDeMorena, prometen lo que ellos mismos le acaban de quitar a la gente, mienten con cinismo desbordado.…"
2022-05-27 16:06:59+00:00,AccionNacional,"RT @GOAN_MX: Sí es posible generar crecimiento económico y empleos.
 
#Durango creció la cifra histórica de 5.6% y generó 15 mil 68 empleos…"
2022-05-27 14:12:31+00:00,AccionNacional,"Por ti y tu familia, por su bienestar y desarrollo, ¡vamos con todo con @caroviggiano por un Hidalgo mucho mejor!

El próximo 5 de junio, #VotaPAN. https://t.co/hFCUeqDtP8"
2022-05-27 14:08:10+00:00,AccionNacional,"RT @TereJimenezE: Faltan 10 días para que lo que tanto queremos llegue a Aguascalientes. El 5 de junio, salgamos con alegría. ¡Vota por #Te…"
2022-05-27 14:07:56+00:00,AccionNacional,RT @TrucoVerastegui: Matamoros siempre ha sido tierra de héroes y por eso vamos a defender la ciudad. Este 5 de junio VOTA para que juntos…
2022-05-27 14:07:36+00:00,AccionNacional,RT @EVillegasV: ¡Una gran fiesta se vivió en Guadalupe Victoria! La energía y la fuerza que acompaña esta gran Alianza nos dará la victoria…
2022-05-27 14:06:56+00:00,AccionNacional,"RT @LauFdzOficial: Esta campaña ha sido de sumar voluntades y esfuerzos. Hoy las manifestaciones de otros candidatos, es porque ven qué se…"
2022-05-27 14:06:38+00:00,AccionNacional,RT @caroviggiano: ¡A #Hidalgo ya le #LlegóLaHora de tener gobernadora! Ganamos el debate y el próximo 5 de junio ganaremos la elección para…
2022-05-27 01:49:33+00:00,AccionNacional,"#CaroGanóElDebate porque es la única con propuestas claras y tiene el compromiso de construir un #HidalgoMuchoMejor.

Así como hoy, el 5 de junio @caroviggiano va a ganar la elección y se convertirá en la primera gobernadora del estado.

#CaroGobernadora 
#VotaPAN https://t.co/0FA7y18LqO"
2022-05-26 23:21:21+00:00,AccionNacional,"¡Ya falta poco!

Este 5 de junio, defendamos a México.
#VotaPAN https://t.co/Xikzu98bCZ"
2022-05-26 21:08:52+00:00,AccionNacional,"Nada ni nadie nos detendrá en nuestra lucha para defender a México.

¡Vamos juntos hasta la victoria!
#VotaPAN https://t.co/ouc2SwYw6x"
2022-05-26 18:03:52+00:00,AccionNacional,"De la mano con las y los jóvenes, vamos a construir un mejor México.

Este 5 de junio, #VotaPAN. https://t.co/s7rfgjZnNa"
2022-05-26 16:43:07+00:00,AccionNacional,"¡Vamos juntos a construir #LoQueTantoQueremos para Aguscalientes y sus familias!

Con @TereJimenezE como la primera gobernadora, continuarán los avances, el desarrollo y crecimiento para todas y todos. https://t.co/xZINXFLtXx"
2022-05-26 13:07:57+00:00,AccionNacional,"Para que mejore la calidad de vida de la gente de San Dimas, @diputadospan lucharán para que regrese el Fondo Minero y junto con el próximo gobernador de Durango @EVillegasV, impulsaremos la industria minera y forestal con un sentido social y sustentable.
https://t.co/oYjjBP9kgO"
2022-05-25 18:40:05+00:00,AccionNacional,"El ejército azul está listo para defender a México.

Este 5 de junio, #VotaPAN. https://t.co/gxkZQPPee0"
2022-05-25 13:38:01+00:00,AccionNacional,"Para que Quintana Roo siga creciendo, tu familia cuente con atención médica de calidad, tratamientos y medicinas, y para #MejorarEnSerio la vida de las y los quintanarroenses, el próximo 5 de junio #VotaPAN por @LauFdzOficial. https://t.co/1EX6XyidPv"
2022-05-25 03:06:04+00:00,AccionNacional,"Este 5 de junio, ¡Aguascalientes tendrá a su primera gobernadora!

Hoy marchamos por la Unidad y la Paz en el estado, porque las familias se merecen un gobierno que dé resultados y continúe con los avances. 

Con @TereJimenezE, ¡vamos a lograrlo!

#LoQueTantoQueremos https://t.co/h5s2yjlhtm"
2022-05-25 01:00:00+00:00,AccionNacional,"Por un Tamaulipas con más apoyos al campo, más seguridad, oportunidades y un mayor desarrollo, ¡vamos con todo con @TrucoVerastegui!

Este 5 de junio, juntos #DefendamosTamaulipas.
#VotaPAN https://t.co/xAmzqBuGD9"
