time,user,tweet
2022-06-05 17:19:16+00:00,PartidoMorenaMx,"#UnDíaComoHoy pero de de 1878 nació José Doroteo Arango Arámbula, mejor conocido como Pancho Villa. 

Durante la Revolución mexicana dirigió la División del Norte y lideró la única invasión de un ejército mexicano en territorio estadounidense. https://t.co/9TH5jIa5Y8"
2022-06-05 16:30:13+00:00,PartidoMorenaMx,"Acompañada del presidente nacional de nuestro movimiento @mariodelgado, @marinavitela asistió a ejercer su voto en Durango. 

Los cambios se construyen de manera democrática. 

#QueSigaLa4T https://t.co/ADYWbzgnvz"
2022-06-05 15:45:00+00:00,PartidoMorenaMx,"La democracia es el poder del pueblo. 

Sigamos participando, sigamos construyendo un país distinto, sigamos haciendo historia.  

#QueSigaLaEsperanza
#QueSigaLa4T https://t.co/ZlVm1wQ4sk"
2022-06-05 15:00:02+00:00,PartidoMorenaMx,"¡Juntas y juntos estamos haciendo historia!

Nuestra compañera @Nora_Ruvalcaba ya participó en esta jornada democrática.

El pueblo de Aguascalientes es mucha pieza.

#QueSigaLa4T https://t.co/2xOtDUPyDc"
2022-06-05 14:06:12+00:00,PartidoMorenaMx,#Francamente https://t.co/Hvg8Etd7yU
2022-06-05 12:39:17+00:00,PartidoMorenaMx,"Sigamos haciendo historia.

¡Buenos días a todas y todos! https://t.co/KT79U3gUKR"
2022-06-05 00:04:17+00:00,PartidoMorenaMx,RT @mario_delgado: A unas horas de las elecciones se intensifica la guerra sucia en Hidalgo tratando de amedrentar a la ciudadanía con mens…
2022-06-04 20:38:11+00:00,PartidoMorenaMx,"A la Cuarta Transformación la mueve un profundo sentimiento de amor al pueblo, a México y a la justicia social. ♥️

Venceremos. https://t.co/QGppXQOO43"
2022-06-04 20:19:28+00:00,PartidoMorenaMx,"RT @petrogustavo: Le agradezco a Andrés Lopez Obrador, presidente de México, sus palabras de apoyo. México, Brasil, Colombia, Bolivia, Arge…"
2022-06-04 18:33:24+00:00,PartidoMorenaMx,"De acuerdo con #MorningConsult, el presidente ⁦@lopezobrador_⁩ se mantiene como el segundo mandatario mejor evaluado del mundo. 

El respaldo del pueblo de México a su presidente trasciende fronteras. https://t.co/Qhngq0L88Z"
2022-06-04 16:37:00+00:00,PartidoMorenaMx,"Aires de esperanza recorren todo nuestro país. 

Amor con amor se paga, no hay duda. ♥️ https://t.co/1iVxBajauv"
2022-06-04 14:30:37+00:00,PartidoMorenaMx,#Francamente https://t.co/JDqCCCV5Mn
2022-06-04 12:07:08+00:00,PartidoMorenaMx,"La esperanza crece y nuestro movimiento avanza.

¡Buenos días a todas y todos! https://t.co/wcKX4iQMvK"
2022-06-04 02:00:01+00:00,PartidoMorenaMx,"“Le mando un abrazo a (Gustavo) Petro desde aquí (…) porque está enfrentando una guerra sucia de lo más indigno y cobarde. Todo lo que ya vimos y padecimos en México"": presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/8bRGbp6r4J"
2022-06-04 01:22:50+00:00,PartidoMorenaMx,En cada rincón del país todos los días crece la esperanza 🥰 https://t.co/rkn40klHPs
2022-06-03 22:41:44+00:00,PartidoMorenaMx,"El presidente @lopezobrador_ desmintió las calumnias de la oposición y los retó a mostrar pruebas. 

#ConferenciaPresidente https://t.co/VKLgbb6Srn"
2022-06-03 21:13:26+00:00,PartidoMorenaMx,"“Quiero responder a un señalamiento que están usando nuestros adversarios con mucha frecuencia (…) Es un juicio sin fundamento, si tienen pruebas, que las presenten, que dejen de calumniar”: presidente @lopezobrador_ 

#ConferenciaPresidente https://t.co/hSW3YOUdn3"
2022-06-03 20:00:00+00:00,PartidoMorenaMx,Porque los grandes cambios se logran con constancia y congruencia. https://t.co/sALyMN6oSV
2022-06-03 19:26:30+00:00,PartidoMorenaMx,"RT @JesusRCuevas: El presidente @lopezobrador_ envió un saludo solidario a @petrogustavo, candidato progresista de Colombia que es objeto d…"
2022-06-03 18:44:42+00:00,PartidoMorenaMx,"El presidente @lopezobrador_ envió un abrazo solidario a @petrogustavo ante la guerra sucia emprendida en su contra.

#ConferenciaPresidente https://t.co/MMQLYX9oow"
2022-06-03 17:36:23+00:00,PartidoMorenaMx,"El presidente @lopezobrador_ informó que el @gobiernomx realizará una encuesta pública para decidir sobre la permanencia del #HorarioDeVerano

Te compartimos lo más importante de la #ConferenciaPresidente de hoy. https://t.co/rYGIDZDzs4"
2022-06-03 16:00:00+00:00,PartidoMorenaMx,"El 3 de junio de 1861 fue asesinado Melchor Ocampo por orden de los conservadores.

Ideólogo liberal, participó en la redacción de las Leyes de Reforma, fundamentales para la Segunda Transformación de México. https://t.co/WXgq6kwff8"
2022-06-03 14:00:20+00:00,PartidoMorenaMx,#Francamente https://t.co/ZjgVSJmHHZ
2022-06-03 13:25:48+00:00,PartidoMorenaMx,"RT @infpmorena: Día de #GacetaINFP en colaboración con la @la_4tv. Entérate del foro que organizamos con @_CLACSO, de las actividades forma…"
2022-06-03 11:43:15+00:00,PartidoMorenaMx,"En la lucha del pueblo, nadie se cansa. 

¡Buenos días a todas y todos! https://t.co/IovphYCfAT"
2022-06-03 02:27:10+00:00,PartidoMorenaMx,"Con una votación histórica con el voto mayoritario de Morena, Baja California Sur es ya el noveno estado en despenalizar el aborto en México.

La 4T apoya la lucha feminista 💚 https://t.co/8SyZHu2yiN"
2022-06-03 01:30:09+00:00,PartidoMorenaMx,"Que en todo México siga la esperanza, que siga la Transformación. ♥️ https://t.co/ZM8rGhfVnW"
2022-06-02 23:59:37+00:00,PartidoMorenaMx,"El presidente @lopezobrador_ hizo un llamado a las y los ciudadanos para que participen en la próxima jornada electoral.

#ConferenciaPresidente https://t.co/Ej30ikwno4"
2022-06-02 22:31:29+00:00,PartidoMorenaMx,"""La abstención ayuda a los mapaches electorales. Si votan pocos, pueden ganar los tramposos (...) pero cuando vota mucha gente, no les alcanza, aunque compren votos (...) el pueblo es el que decide, y eso es la democracia."": presidente: @lopezobrador_ 

#ConferenciaPresidente https://t.co/CQuihgV0Jz"
2022-06-02 19:30:00+00:00,PartidoMorenaMx,"""No puede haber gobierno rico con pueblo pobre (...) nadie tiene derecho a lo superfluo mientras existan seres humanos que carecen hasta de lo más indispensable"": presidente  @lopezobrador_ 

#ConferenciaPresidente https://t.co/kGsvZTt3jY"
2022-06-02 18:00:01+00:00,PartidoMorenaMx,"Continúan los apoyos para las y los damnificados por el huracán Ágatha en Oaxaca.

Te compartimos lo más importante de la #ConferenciaPresidente de hoy. https://t.co/Wcs6JMKe2i"
2022-06-02 14:31:18+00:00,PartidoMorenaMx,#Francamente https://t.co/6DlBqXkKSa
2022-06-02 11:14:34+00:00,PartidoMorenaMx,"Un abrazo a todas las familias morenas.

¡Buenos días a todas y todos! https://t.co/XMUdojLGSj"
