time,user,tweet
2022-05-31 21:00:22+00:00,MovCiudadanoMX,"Amix, les traigo la buena, #Aguascalientes tendrá un mejor futuro con @AnayeliMunoz. 

Este 5 de junio dale felicidad a #Agüitas y #VenteConLaBuena. ☺️🧡 https://t.co/8ZBTAaJqBC"
2022-05-31 19:43:52+00:00,MovCiudadanoMX,"¿Ya supieron que en Nuevo León se da #TodoContraElCáncer infantil? Así es, los medicamentos y la atención médica y psicológica son gratuitas. Súper cool lo que se hace por la salud de los peques. 🧡🧸

¡Así de comprometidos son los Gobiernos naranjas! https://t.co/evDaS9qGJV"
2022-05-31 18:00:07+00:00,MovCiudadanoMX,"¡#Cancún, ya sabes qué Pech para esta tarde! Ve preparándote para recibir a Yuawi y al @DrJLPech que te pondrán en Movimiento. 

Tenemos una cita. 😄🧡
https://t.co/hAg73oC6Zr"
2022-05-31 16:32:57+00:00,MovCiudadanoMX,"En #Hidalgo andamos cantando bien felices y contentxs porque @FcoXavierB será el gobernador. ¡Un mejor futuro sí es posible, vota por Francisco y pon a Hidalgo en Movimiento! 😊🧡 https://t.co/WwbiGrfvR9"
2022-05-31 14:00:02+00:00,MovCiudadanoMX,"Agüitas, aquí les traigo las buenas propuestas de @AnayeliMunoz para darle futuro a #Aguascalientes. 

¡Este 5 de junio #VenteConLaBuena, vota naranja y seamos felices! 😁🧡 https://t.co/QZl1F5TmeI"
2022-05-31 04:20:04+00:00,MovCiudadanoMX,"Será imposible cambiar la estrategia de seguridad si no empezamos a replantearnos las condiciones de las policías locales.

Escucha el episodio completo de #PalabrasEnMovimiento con el experto en seguridad @dgtagle, la policía Adriana y @Pablo_VAh.

🔊: https://t.co/qUSh2FoiRv https://t.co/VX2jpYFVy1"
2022-05-31 03:40:25+00:00,MovCiudadanoMX,"Este 5 de junio #Oaxaca se pondrá ALEgre y brillará bien bonito junto a @alemorlanmx ✨. #DaleConAle y saca a los politicuches. 

Elige un mejor camino para el estado, ¡ponlo en Movimiento! 🧡😁 https://t.co/c9s50LZtb9"
2022-05-31 03:00:26+00:00,MovCiudadanoMX,Vota este 5 de junio por la felicidad y la alegría en #Durango con @MartinVivanco y #MételeCambio a la ciudad para terminar con los gobiernos grises. Mejor dale color y ponlo en Movimiento. 🧡💃 https://t.co/186eu8kRAV
2022-05-31 01:28:16+00:00,MovCiudadanoMX,"¡Kemoción, amix! 😊 El próximo domingo tenemos la oportunidad de tener el futuro que merecemos. El 5 de junio vota feli y elige al águila ✅🦅 votando por nuestras candidatas y candidatos.

¡Pongámonos en Movimiento por el México que soñamos! 😁 
Este 2022, #ElFuturoEsNaranja. 🧡 https://t.co/lG9JYsblq8"
2022-05-31 00:00:09+00:00,MovCiudadanoMX,Día 160. #DelRíoPresoPolítico https://t.co/8j1KZWKpaJ
